group_id_1,group_id_2,n_shuseki_1,n_shuseki_2,interim_group_type_1,interim_group_type_2,centroid_distance_m,both_linkable_size,at_least_one_dense,centroid_preselect,pair_size_score_pre,evaluate_pair,evaluate_order,detailed_evaluation_selected,pair_generation_method
N113,N33,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1592.566789531414,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N141,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1595.331386202383,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N151,N36,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1595.9188486937883,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N157,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1597.2998590293237,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N307,N36,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1597.8778306199133,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N151,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1598.9825595761863,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N151,N94,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1599.8183833727414,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N140,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1599.9013146434888,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N120,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1600.7458212290496,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N128,N33,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1602.765943894972,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N127,N33,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1604.5805793671166,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N206,N93,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1608.8489818106852,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N307,N35,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1611.2143269172054,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N206,N62,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1611.405515641004,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N144,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1612.5901594268435,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N212,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1614.314427188204,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N120,N35,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1615.1619246491432,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N151,N22,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1615.6859303013107,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N10,N206,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1617.1916138538988,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N206,N61,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1617.2912459277354,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N120,N93,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1618.1214583531146,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N182,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1618.9721200505674,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N145,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1620.2033486974117,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N151,N35,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1622.2185816189133,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N152,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1622.343216300853,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N206,N66,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1623.8015240481984,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N206,N65,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1624.1965059110305,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N206,N63,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1624.5762120132072,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N143,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1625.7837327982909,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N151,N61,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1625.8627350461916,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N153,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1626.0443478923448,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N151,N65,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1628.087216952944,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N151,N62,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1630.402233108576,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N19,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1631.9107693674239,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N132,N32,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1638.2077245902894,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N206,N22,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1640.848383554254,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N62,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1641.0637293070345,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N151,N66,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1641.3761735159019,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N151,N63,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1642.231694522211,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N51,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1650.705384920533,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N52,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1651.1705549471496,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N294,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1652.4852854565545,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N133,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1654.6477937121242,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N63,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1654.8608911078743,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N66,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1655.0420121401755,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N151,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1656.449509634392,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N137,N92,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1656.576878327758,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N128,N32,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1657.3690525540667,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N127,N32,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1659.4685433219604,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N120,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1660.8237605815398,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N50,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1666.0772659957306,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N49,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1666.4841780928282,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N149,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1666.6887707986102,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N137,N95,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1667.776186775962,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N308,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1670.051690726616,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N157,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1671.4302093706144,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N114,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1671.6135091410827,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N151,N93,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1672.4831501932806,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N206,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1673.4143869866552,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N137,N94,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1678.3774729288475,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N22,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1680.5144248472914,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N24,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1691.7108219900326,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N307,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1695.2704105349715,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N152,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1696.4554435473294,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N10,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1696.8106323167542,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N145,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1697.4289901419222,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N153,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1700.162791637204,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N135,N71,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1701.8523163420748,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N135,N36,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1705.7803646614689,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N19,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1707.7002534210683,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N61,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1707.9109474009515,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N146,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1710.8125780379444,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N20,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1722.3354924165697,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N21,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1723.7435984202145,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N137,N93,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1727.381343740172,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N137,N32,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1727.9132395050715,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N305,N36,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1727.9878386413036,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N135,N35,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1728.853266263943,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N300,N36,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1729.2769232941882,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N114,N71,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1729.555616308885,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N296,N36,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1729.8850695707279,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N17,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1731.7984536675917,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N18,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1733.5618867003232,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N65,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1739.5143707767045,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N305,N35,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1740.9348561328854,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N135,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1742.1589207470906,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N300,N35,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1742.8794045985117,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N137,N34,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1743.8822798748006,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N304,N36,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1745.0839696016506,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N296,N35,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1746.1990236955924,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N182,N71,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1746.7782083857433,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N308,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1747.2544194331294,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N147,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1754.516891926651,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N30,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1755.178834889323,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N22,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1755.2061743277413,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N11,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1755.678244526958,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N131,N36,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1756.9274086897965,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N304,N35,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1758.467866010861,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N24,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1767.5473413026782,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N10,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1772.013013140931,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N206,N71,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1772.3798346639924,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N307,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1772.389748078103,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N131,N35,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1775.7530863154407,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N120,N71,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1778.6710520291203,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N137,N33,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1779.0688038245748,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N142,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1799.1157898203426,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N141,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1805.1649014873217,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N135,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1809.0997903113862,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N140,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1809.6968971248614,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N296,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1811.9870150528627,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N148,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1811.9953099882393,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N113,N36,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1817.4903268280382,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N131,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1824.271940663392,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N300,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1825.0356033359299,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N305,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1826.7642476885535,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N151,N71,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1834.085540604106,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N212,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1836.0390363736833,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N113,N35,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1836.8115624796087,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N304,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1841.8151730541224,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N182,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1842.2511323811352,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N132,N36,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1850.0757509817024,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N294,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1860.2966825386243,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N132,N35,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1861.598234233593,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N137,N71,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1871.365364486719,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N128,N36,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1876.840797357921,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N133,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1876.9947349879276,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N151,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1877.9474538358422,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N127,N36,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1878.8265954318047,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N113,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1881.4547628968437,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N19,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1881.5676706747663,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N120,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1884.0389010819692,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N296,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1887.633880125103,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N128,N35,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1890.0676021779793,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N157,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1891.3775884039121,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N127,N35,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1892.025287845664,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N131,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1897.7303246258432,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N300,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1902.0224467850471,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N145,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1903.9262513456117,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N305,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1903.946264746018,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N152,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1916.434063574899,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N304,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1918.8665868831158,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N153,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1920.1284560641934,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N22,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1920.7137374041674,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N10,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1941.0939534336221,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N24,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1941.5949924625006,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N308,N67,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1953.9708532174018,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N113,N68,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1954.281823860211,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N132,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1954.7670714111184,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N137,N36,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1969.2672105408742,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N128,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1973.9578451130706,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N127,N31,1,1,small_or_isolated_candidate,small_or_isolated_candidate,1976.0683338476622,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
